"event.id","visible","timestamp","location.long","location.lat","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","utm.easting","utm.northing","utm.zone"
7017149782,"true","2014-07-16 11:00:00.000",101.952689036084,14.5131244482716,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand",818266.999996088,1606532.99999927,"47N"
7017149783,"true","2014-07-16 15:51:00.000",101.952689036084,14.5131244482716,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand",818266.999996088,1606532.99999927,"47N"
7017149784,"true","2014-07-16 18:08:00.000",101.952689036084,14.5131244482716,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand",818266.999996088,1606532.99999927,"47N"
7017149785,"true","2014-07-17 06:40:00.000",101.952689036084,14.5131244482716,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand",818266.999996088,1606532.99999927,"47N"
7017149786,"true","2014-07-17 11:28:00.000",101.952353796627,14.5151064684263,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand",818227.999996091,1606751.99999927,"47N"
7017149787,"true","2014-07-17 15:56:00.000",101.952353796627,14.5151064684263,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand",818227.999996091,1606751.99999927,"47N"
7017149788,"true","2014-07-17 20:10:00.000",101.952353796627,14.5151064684263,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand",818227.999996091,1606751.99999927,"47N"
7017149789,"true","2014-07-18 06:36:00.000",101.952353796627,14.5151064684263,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand",818227.999996091,1606751.99999927,"47N"
7017149790,"true","2014-07-18 10:42:00.000",101.952353796627,14.5151064684263,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand",818227.999996091,1606751.99999927,"47N"
7017149791,"true","2014-07-18 16:04:00.000",101.952353796627,14.5151064684263,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand",818227.999996091,1606751.99999927,"47N"
